S NO.,DISTRICT,STATION,DATE(YYYY-MM-DD),TIME (UTC),RAIN HOURLY CUMULATIVE (mm),RAIN DAY CUMULATIVE SINCE 0300 UTC (mm),TEMP ('C),TEMP MIN HOURLY ('C),TEMP MAX HOURLY ('C),TEMP DAY MIN MAX ('C),RH (%),WIND DIR (Deg),WIND SPEED (Kt),SLP (hPa),MSLP (hPa/gpm),SUNSHINE (HH.MM),BATTERY (Volts),GPS
112,PATNA,PATNA,2018-09-03,21:00:00,0,27.0,26.5,26.4,26.5,,99.0,84,2,998.2,1004.5,0.0,12.6,L
113,PATNA,PATNA,2018-09-03,22:00:00,0,27.0,26.6,26.5,26.6,,99.0,224,2,998.2,1004.5,0.0,12.6,L
114,PATNA,PATNA,2018-09-03,23:00:00,0,27.0,26.4,26.3,26.6,,99.0,359,0,998.4,1004.7,0.0,12.6,L
115,PATNA,PATNA,2018-09-04,00:00:00,0,27.0,26.4,26.3,26.4,,99.0,359,0,998.6,1004.9,0.0,12.6,L
116,PATNA,PATNA,2018-09-04,01:00:00,0,27.0,26.8,26.6,26.9,,99.0,284,1,999.6,1005.9,0.14,12.6,L
117,PATNA,PATNA,2018-09-04,02:00:00,0,27.0,27.8,26.6,27.8,,99.0,359,0,999.9,1006.2,0.3,13.0,L
118,PATNA,PATNA,2018-09-04,03:00:00,0,27.0,31.7,27.7,32.2,26.3,82.0,227,3,1000.7,1006.9,1.24,13.7,L
119,PATNA,PATNA,2018-09-04,04:00:00,0,0.0,32.4,30.1,32.4,,82.0,143,1,1001.6,1007.8,2.24,14.5,L
120,PATNA,PATNA,2018-09-04,05:00:00,0,0.0,33.7,31.3,34.0,,75.0,207,3,1002.0,1008.2,3.24,15.1,L
121,PATNA,PATNA,2018-09-04,06:00:00,0,0.0,33.2,30.4,33.2,,81.0,200,1,1000.6,1006.8,4.54,15.0,L
122,PATNA,PATNA,2018-09-04,07:00:00,0,0.0,31.0,30.4,33.7,,88.0,250,4,1000.3,1006.5,5.24,14.8,L
123,PATNA,PATNA,2018-09-04,08:00:00,0,0.0,34.8,30.8,34.9,,70.0,247,1,999.0,1005.2,6.24,14.8,L
124,PATNA,PATNA,2018-09-04,09:00:00,0,0.0,33.5,32.5,35.8,,75.0,209,2,998.4,1004.6,7.24,14.9,L
125,PATNA,PATNA,2018-09-04,10:00:00,0,0.0,33.7,31.7,34.5,,77.0,197,1,997.1,1003.3,8.24,14.6,L
126,PATNA,PATNA,2018-09-04,11:00:00,0,0.0,33.6,32.7,34.9,,74.0,148,1,997.2,1003.4,9.24,14.7,L
127,PATNA,PATNA,2018-09-04,12:00:00,0,0.0,31.2,31.2,33.5,35.8,86.0,269,1,997.4,1003.6,10.21,14.5,L
128,PATNA,PATNA,2018-09-04,13:00:00,0,0.0,29.1,29.1,29.6,,99.0,359,0,997.2,1003.5,10.21,13.2,L
129,PATNA,PATNA,2018-09-04,14:00:00,0,0.0,28.8,28.7,29.6,,99.0,271,1,997.7,1004.0,10.21,13.0,L
130,PATNA,PATNA,2018-09-04,15:00:00,0,0.0,28.2,28.2,28.8,,99.0,359,0,998.7,1005.0,10.21,12.9,L
131,PATNA,PATNA,2018-09-04,16:00:00,0,0.0,27.8,27.8,27.9,,99.0,259,1,998.9,1005.2,10.21,12.9,L
132,PATNA,PATNA,2018-09-04,17:00:00,0,0.0,28.0,27.7,28.0,,99.0,277,1,998.5,1004.8,10.21,12.8,L
133,PATNA,PATNA,2018-09-04,19:00:00,0,0.0,27.8,27.6,27.8,,99.0,129,1,998.7,1005.0,10.21,12.8,L
134,PATNA,PATNA,2018-09-04,20:00:00,0,0.0,26.1,26.1,27.8,,94.0,212,2,997.6,1003.9,10.21,12.7,L
135,PATNA,PATNA,2018-09-04,21:00:00,0,0.0,25.0,25.0,25.7,,99.0,247,1,996.0,1002.3,0.0,12.6,L
136,PATNA,PATNA,2018-09-04,22:00:00,0,0.0,24.9,24.9,25.7,,99.0,359,0,995.8,1002.1,0.0,12.6,L
137,PATNA,PATNA,2018-09-04,23:00:00,0,0.0,24.8,24.7,24.9,,99.0,228,1,995.5,1001.8,0.0,12.6,L
138,PATNA,PATNA,2018-09-05,00:00:00,0,0.0,24.9,24.7,25.0,,99.0,243,1,996.0,1002.4,0.0,12.5,L
139,PATNA,PATNA,2018-09-05,01:00:00,0,0.0,26.1,24.9,26.1,,99.0,253,2,996.6,1002.9,0.05,12.6,L
140,PATNA,PATNA,2018-09-05,02:00:00,0,0.0,28.6,26.2,28.6,,99.0,248,2,997.9,1004.2,0.58,13.2,L
141,PATNA,PATNA,2018-09-05,03:00:00,0,0.0,30.6,28.7,30.6,24.7,98.0,269,2,998.8,1005.0,1.51,13.8,L
142,PATNA,PATNA,2018-09-05,04:00:00,0,0.0,31.4,30.3,31.8,,87.0,218,1,999.8,1006.0,2.51,14.2,L
143,PATNA,PATNA,2018-09-05,05:00:00,0,0.0,31.9,31.0,31.9,,87.0,278,1,999.4,1005.6,3.51,14.3,L
144,PATNA,PATNA,2018-09-05,06:00:00,0,0.0,33.1,32.0,33.2,,79.0,203,1,999.2,1005.4,4.51,14.5,L
145,PATNA,PATNA,2018-09-05,07:00:00,0,0.0,34.3,32.8,34.5,,76.0,359,0,997.5,1003.7,6.21,14.5,L
146,PATNA,PATNA,2018-09-05,08:00:00,0,0.0,32.9,32.8,34.5,,80.0,359,0,997.1,1003.3,6.51,14.5,L
147,PATNA,PATNA,2018-09-05,09:00:00,0,0.0,35.8,32.7,36.4,,70.0,264,1,996.1,1002.2,7.51,14.7,L
148,PATNA,PATNA,2018-09-05,10:00:00,0,0.0,35.9,35.3,36.8,,69.0,125,1,995.7,1001.8,8.51,15.0,L
149,PATNA,PATNA,2018-09-05,11:00:00,0,0.0,35.1,35.1,36.6,,68.0,60,1,995.4,1001.5,9.51,15.0,L
150,PATNA,PATNA,2018-09-05,12:00:00,0,0.0,32.9,32.9,35.0,36.8,76.0,63,1,995.7,1001.9,10.39,14.5,L
151,PATNA,PATNA,2018-09-05,14:00:00,0,0.0,30.0,30.0,30.4,,98.0,359,0,996.5,1002.7,10.39,13.1,L
152,PATNA,PATNA,2018-09-05,15:00:00,0,0.0,29.4,29.4,29.9,,96.0,359,0,997.1,1003.4,10.39,13.0,L
153,PATNA,PATNA,2018-09-05,16:00:00,0,0.0,29.3,29.3,29.9,,99.0,359,0,997.1,1003.4,10.39,12.9,L
154,PATNA,PATNA,2018-09-05,17:00:00,0,0.0,29.0,29.0,29.3,,99.0,359,0,996.6,1002.9,10.39,12.9,L
155,PATNA,PATNA,2018-09-05,18:00:00,0,0.0,29.2,29.0,29.2,,99.0,80,1,996.0,1002.3,10.39,12.9,L
156,PATNA,PATNA,2018-09-05,19:00:00,0,0.0,29.3,29.0,29.3,,99.0,88,3,995.7,1002.0,10.39,12.8,L
157,PATNA,PATNA,2018-09-05,20:00:00,0,0.0,29.6,29.3,29.6,,99.0,104,2,995.4,1001.6,10.39,12.8,L
158,PATNA,PATNA,2018-09-05,21:00:00,0,0.0,28.9,28.9,29.6,,99.0,97,1,994.1,1000.4,0.0,12.8,L
159,PATNA,PATNA,2018-09-05,22:00:00,0,0.0,28.5,28.4,28.9,,99.0,106,2,993.8,1000.1,0.0,12.7,L
160,PATNA,PATNA,2018-09-05,23:00:00,0,0.0,27.9,27.9,28.5,,99.0,359,0,994.5,1000.8,0.0,12.7,L
161,SIWAN,SIWAN,2018-08-30,02:00:00,0,,,,,,8.0,359,0,995.9,1006.5,0.0,12.3,L
162,SIWAN,SIWAN,2018-08-30,03:00:00,0,,,,,,8.0,359,0,996.3,1006.9,0.0,12.8,L
163,SIWAN,SIWAN,2018-08-30,04:00:00,0,,,,,,8.0,359,0,996.2,1006.7,0.0,13.2,L
164,SIWAN,SIWAN,2018-08-30,05:00:00,0,,,,,,8.0,359,0,996.1,1006.6,0.0,13.7,L
165,SIWAN,SIWAN,2018-08-30,06:00:00,0,,,,,,11.0,359,0,995.3,1005.6,0.0,14.0,L
166,SIWAN,SIWAN,2018-08-30,07:00:00,0,,,,,,13.0,359,0,994.7,1004.8,0.0,14.0,L
167,SIWAN,SIWAN,2018-08-30,08:00:00,0,,,,,,16.0,359,0,993.9,1003.6,0.0,12.4,L
168,SIWAN,SIWAN,2018-08-30,09:00:00,0,,,,,,3.0,359,0,994.9,1005.3,0.0,12.1,L
169,SIWAN,SIWAN,2018-08-30,10:00:00,0,,,,,,3.0,359,0,993.9,1004.3,0.0,12.1,L
170,SIWAN,SIWAN,2018-08-30,11:00:00,0,,,,,,3.0,359,0,993.8,1004.2,0.0,12.1,L
171,SIWAN,SIWAN,2018-08-30,12:00:00,0,,,,,,3.0,359,0,993.5,1003.9,0.0,12.0,L
172,SIWAN,SIWAN,2018-08-30,13:00:00,0,,,,,,3.0,359,0,994.6,1005.0,0.0,12.0,L
173,SIWAN,SIWAN,2018-08-30,14:00:00,0,,,,,,3.0,359,0,995.3,1005.7,0.0,12.0,L
174,SIWAN,SIWAN,2018-08-30,15:00:00,0,,,,,,3.0,359,0,996.0,1006.4,0.0,12.0,L
175,SIWAN,SIWAN,2018-08-31,03:00:00,0,,,,,,7.0,359,0,997.2,1007.6,0.0,12.5,L
